pro_id;pro_nama;dapil_id;dapil_kode;dapil_nama;URUTAN_SUARA_PARTAI;partai_id;PARTAI POLITIK;Urutan1;id;nama;nomor_urut;jenis_kelamin;tempat_tinggal;Suara;% SUARA;URUTAN SUARA;KURSI KE 1;KURSI KE 2;KURSI KE 3;KURSI KE 4;KURSI KE 5;URUTAN KURSI;TOTAL;JUMLAH KURSI;;PROVINSI;DAPIL DPRRI;;;;;;
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;9;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;2;102332;AHMAD M. SIDDIK S.Ag.;2;L;KOTA MAKASSAR;4902;0,089938353;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;9;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;3;333333;TOTAL SUARA PARTAI;;;;54504;0,060333147;;;;;;;;;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;10;17;PARTAI PERSATUAN PEMBANGUNAN;1;999999;SUARA PARTAI;;;;4091;0,233998742;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;114091;EKA INDRA KUMALA DJUWITA S.H.;1;P;KOTA ADM. JAKARTA TIMUR;8274;0,473259738;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;114092;MUHAMAD FIRDAUS OIWOBO S.H.;2;L;KOTA TANGERANG SELATAN;3227;0,184579306;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;114093;NURWAHIDAH;3;P;SUMBAWA;1891;0,108162215;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;10;17;PARTAI PERSATUAN PEMBANGUNAN;3;333333;TOTAL SUARA PARTAI;;;;17483;0,019352789;;;;;;;;;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;11;15;PARTAI SOLIDARITAS INDONESIA;1;999999;SUARA PARTAI;;;;7584;0,697635912;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;11;15;PARTAI SOLIDARITAS INDONESIA;2;112411;JURAIDIN S.T.;1;L;SUMBAWA;2279;0,209640327;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;11;15;PARTAI SOLIDARITAS INDONESIA;2;112412;ARIS PERMADI S.T.;2;L;KOTA MATARAM;536;0,049305492;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;11;15;PARTAI SOLIDARITAS INDONESIA;2;112413;MARIA WIDYASARI DINA ANGGRAENI;3;P;KOTA TANGERANG;472;0,043418269;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;11;15;PARTAI SOLIDARITAS INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;10871;0,012033642;;;;;;;;;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;12;10;PARTAI HATI NURANI RAKYAT;1;999999;SUARA PARTAI;;;;2373;0,263608087;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;12;10;PARTAI HATI NURANI RAKYAT;2;108211;B. HERMANTO S.Pd.;1;L;DOMPU;4586;0,509442346;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;12;10;PARTAI HATI NURANI RAKYAT;2;108212;Ir. MERI SURYANTI;2;P;TANGERANG;1315;0,146078649;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;12;10;PARTAI HATI NURANI RAKYAT;2;108213;SUAEDIN S.Pd. S.H.;3;L;KOTA MATARAM;728;0,080870918;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;12;10;PARTAI HATI NURANI RAKYAT;3;333333;TOTAL SUARA PARTAI;;;;9002;0,009964755;;;;;;;;;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;13;11;PARTAI GARDA REPUBLIK INDONESIA;1;999999;SUARA PARTAI;;;;1711;0,250659244;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;13;11;PARTAI GARDA REPUBLIK INDONESIA;2;109051;NURHAYATI;1;P;DOMPU;3025;0,443158512;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;13;11;PARTAI GARDA REPUBLIK INDONESIA;2;109052;ABDUL AKHIR;2;L;KOTA BIMA;1422;0,208321125;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;13;11;PARTAI GARDA REPUBLIK INDONESIA;2;109053;BURHANUDIN S.H. M.M.;3;L;SUMBAWA;668;0,097861119;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;13;11;PARTAI GARDA REPUBLIK INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;6826;0,007556034;;;;;;;;;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;14;13;PARTAI BULAN BINTANG;1;999999;SUARA PARTAI;;;;1427;0,239912576;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;14;13;PARTAI BULAN BINTANG;2;110731;MARYATI S.H. M.H.;1;P;KOTA MATARAM;2530;0,42535306;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;14;13;PARTAI BULAN BINTANG;2;110732;SRI RAHMAWATI;2;P;BIMA;1241;0,20864156;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;14;13;PARTAI BULAN BINTANG;2;110733;H. YASIN S.H.;3;L;KOTA ADM. JAKARTA SELATAN;750;0,126092804;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;14;13;PARTAI BULAN BINTANG;3;333333;TOTAL SUARA PARTAI;;;;5948;0,006584133;;;;;;;;;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;15;16;PARTAI PERINDO;1;999999;SUARA PARTAI;;;;917;0,159201389;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;15;16;PARTAI PERINDO;2;113251;BORIS SYAIFULLAH;1;L;KOTA BANDUNG;3428;0,595138889;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;15;16;PARTAI PERINDO;2;113252;UMAYA S.H. M.Kn.;2;L;BIMA;1053;0,1828125;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;15;16;PARTAI PERINDO;2;113253;ENDANG RAHMAWATI;3;P;LOMBOK TIMUR;362;0,062847222;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;15;16;PARTAI PERINDO;3;333333;TOTAL SUARA PARTAI;;;;5760;0,006376026;;;;;;;;;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;16;6;PARTAI BURUH;1;999999;SUARA PARTAI;;;;1566;0,290915846;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;16;6;PARTAI BURUH;2;104851;Fauzan A.Md.;1;L;SUMBAWA;2412;0,44807728;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;16;6;PARTAI BURUH;2;104852;Abdul Rahman S.H.;2;L;KOTA ADM. JAKARTA TIMUR;1037;0,192643507;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;16;6;PARTAI BURUH;2;104853;Siti Hanifa Auliana;3;P;KOTA DEPOK;368;0,068363366;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;16;6;PARTAI BURUH;3;333333;TOTAL SUARA PARTAI;;;;5383;0,005958706;;;;;;;;;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;17;9;PARTAI KEBANGKITAN NUSANTARA;1;999999;SUARA PARTAI;;;;974;0,35353902;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;17;9;PARTAI KEBANGKITAN NUSANTARA;2;107371;Drs. AHMAD YANI S.H. M.H.;1;L;KOTA DEPOK;1026;0,372413793;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;17;9;PARTAI KEBANGKITAN NUSANTARA;2;107372;SANUSI H. RASYID;2;L;DOMPU;473;0,17168784;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;17;9;PARTAI KEBANGKITAN NUSANTARA;2;107373;NI WAYAN ERMIKA YUSWIRAYANTI;3;P;KOTA MATARAM;282;0,102359347;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;17;9;PARTAI KEBANGKITAN NUSANTARA;3;333333;TOTAL SUARA PARTAI;;;;2755;0,003049644;;;;;;;;;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;18;24;PARTAI UMMAT;1;999999;SUARA PARTAI;;;;649;0,340861345;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;18;24;PARTAI UMMAT;2;114931;RUSDIANTO S.I.P. M.I.K.;1;L;SUMBAWA;722;0,379201681;1;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;18;24;PARTAI UMMAT;2;114932;WAHYUNI RADESARI A.Md.;2;P;SUMBAWA;379;0,199054622;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;18;24;PARTAI UMMAT;2;114933;DJUMANTO;3;L;SLEMAN;154;0,080882353;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7682;5201;NUSA TENGGARA BARAT I;18;24;PARTAI UMMAT;3;333333;TOTAL SUARA PARTAI;;;;1904;0,002107631;;;;;;;;;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;1;999999;SUARA PARTAI;;;;61576;0,177142578;;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;2;101501;Hj. LALE SYIFAUN NUFUS;1;P;KOTA MATARAM;135619;0,390150371;1;1;;;;;1;1;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;2;101502;RANNYA AGUSTYRA KRISTIONO;2;P;KOTA BEKASI;91753;0,263956134;2;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;2;101508;Ir. I WAYAN KARIOKA M.H.;8;L;KOTA ADM. JAKARTA SELATAN;25488;0,073324185;3;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;2;101503;ALI IMRON BAFADAL S.H.;3;L;LOMBOK TIMUR;17181;0,049426508;4;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;2;101504;ARINTA SAMIKTIAWATI;4;P;KOTA ADM. JAKARTA SELATAN;5096;0,014660234;5;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;2;101505;ISWAN ABDULLAH S.T. M.E.;5;L;KOTA DEPOK;4982;0,014332278;6;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;2;101506;Ir. SAODAH;6;P;LOMBOK TENGAH;3392;0,009758146;7;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;2;101507;SUMARJAN ISKANDAR;7;L;LOMBOK TENGAH;2520;0,007249566;8;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;1;2;PARTAI GERAKAN INDONESIA RAYA;3;333333;TOTAL SUARA PARTAI;;;;347607;0,165307756;;;;;;;;;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;1;999999;SUARA PARTAI;;;;31182;0,140317246;;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;2;106541;ABDUL HADI S.E. M.M.;1;L;LOMBOK BARAT;78765;0,35443807;1;2;;;;;2;1;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;2;106542;SURYADI JAYA PURNAMA S.T.;2;L;KOTA ADM. JAKARTA SELATAN;73678;0,331546856;2;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;2;106544;H. KARMAN S.Sos.I.;4;L;BEKASI;18060;0,081268984;3;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;2;106543;Hj. SRI SUHADA;3;P;LOMBOK BARAT;7656;0,034451569;4;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;2;106548;Dr. AHMAD RUSNI S.E. M.Pd.;8;L;KOTA MATARAM;5605;0,025222185;5;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;2;106547;H. JANUARDI S.H.;7;L;LOMBOK TENGAH;3003;0,013513331;6;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;2;106546;Hj. FARIDA;6;P;KOTA MATARAM;2522;0,011348858;7;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;2;106545;Chichi Hera Amelia;5;P;KOTA MATARAM;1754;0,007892901;8;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;2;8;PARTAI KEADILAN SEJAHTERA;3;333333;TOTAL SUARA PARTAI;;;;222225;0,105681175;;;;;;;;;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;1;999999;SUARA PARTAI;;;;10557;0,051173297;;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;2;113261;TGB. Dr. H. M. ZAINUL MAJDI;1;L;KOTA MATARAM;182024;0,882330986;1;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;2;113262;BAIQ DIYAH RATU GANEFI S.H.;2;P;KOTA MATARAM;5607;0,027178997;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;2;113263;Dr. I PUTU AGUS SANTANA S.T. M.M.;3;L;KOTA MATARAM;3767;0,018259904;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;2;113266;Dr. A. RAHMAN H.I. S.Sos. M.Si.;6;L;BOGOR;1035;0,00501699;4;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;2;113268;JERRY KURNIAWAN;8;L;KOTA MATARAM;985;0,004774623;5;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;2;113264;MIR'ATUL IZZATILLAH S.Ag. M.Ag.;4;P;LOMBOK TIMUR;972;0,004711608;6;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;2;113265;SAIFUL FIKRI;5;L;LOMBOK TIMUR;888;0,004304432;7;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;2;113267;HALIMAH RANGKUTI;7;P;LOMBOK TIMUR;464;0,002249163;8;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;3;16;PARTAI PERINDO;3;333333;TOTAL SUARA PARTAI;;;;206299;0,098107416;;;;;;;;;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;1;999999;SUARA PARTAI;;;;37175;0,180457661;;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;2;103181;Ir. Hj. SARI YULIATI M.T.;1;P;KOTA MATARAM;119444;0,579813984;1;3;;;;;3;1;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;2;103182;DENI YUSUP S.Ag. M.Si.;2;L;KOTA ADM. JAKARTA SELATAN;14721;0,071459777;2;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;2;103184;BUSFI ARUSAGARA S.T.;4;L;KOTA ADM. JAKARTA TIMUR;14570;0,070726782;3;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;2;103183;ADI BAIQUNI;3;L;KOTA ADM. JAKARTA TIMUR;5759;0,027955768;4;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;2;103187;Drs. LALU SYUKUR M.H.;7;L;LOMBOK TIMUR;4340;0,021067552;5;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;2;103188;I PUTU YUDA SUPARSANA;8;L;KARANGASEM;3883;0,018849149;6;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;2;103186;Ir. NURHANI HM;6;P;KOTA MATARAM;3296;0,015999689;7;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;2;103185;ADI PUTRA NUGROHO S.I.P.;5;L;KOTA ADM. JAKARTA TIMUR;2816;0,013669637;8;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;4;4;PARTAI GOLONGAN KARYA;3;333333;TOTAL SUARA PARTAI;;;;206004;0,097967126;;;;;;;;;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;1;999999;SUARA PARTAI;;;;17053;0,098165972;;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;2;114101;Dra. Hj. Ermalena MHS;1;P;KOTA ADM. JAKARTA PUSAT;52615;0,302879412;1;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;2;114102;Dra. Hj. Wartiah M.Pd.;2;P;KOTA MATARAM;52189;0,300427134;2;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;2;114108;Dr. TGH. HAZMI HAMZAR S.H. M.H.;8;L;LOMBOK TIMUR;35818;0,20618711;3;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;2;114103;MUHAMMAD FAWWAZ;3;L;LOMBOK BARAT;9574;0,055112943;4;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;2;114104;LALU SAFWAN HADI;4;L;LOMBOK UTARA;2548;0,014667618;5;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;2;114107;LALU HERY SAPUTRA JAYA S.Pd.I. M.M.;7;L;KOTA ADM. JAKARTA SELATAN;2276;0,013101844;6;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;2;114105;SAMIANTO;5;L;KOTA ADM. JAKARTA BARAT;989;0,0056932;7;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;2;114106;FIFIN PRATIWI;6;P;KOTA BIMA;654;0,003764765;8;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;5;17;PARTAI PERSATUAN PEMBANGUNAN;3;333333;TOTAL SUARA PARTAI;;;;173716;0,082612266;;;;;;;;;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;1;999999;SUARA PARTAI;;;;17801;0,107131036;;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;2;109901;H. M. MUAZZIM AKBAR S.I.P.;1;L;KOTA MATARAM;48827;0,293853552;1;4;;;;;4;1;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;2;109902;H. M. IZZUL ISLAM S.Mn.;2;L;LOMBOK BARAT;34953;0,210356221;2;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;2;109907;A. TALIB;7;L;LOMBOK TIMUR;23524;0,141573534;3;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;2;109908;H. LALU GEDE SYAMSUL MUJAHIDIN S.E.;8;L;KOTA MATARAM;21819;0,131312402;4;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;2;109904;Dr. H. NASRUDDIN S.Sos. M.Pd.I.;4;L;LOMBOK TIMUR;7099;0,042723623;5;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;2;109906;SUHERMAN EDY KUSUMA S.Pt.;6;L;LOMBOK UTARA;7096;0,042705569;6;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;2;109903;INA MAULINA S.H.;3;P;KOTA MATARAM;3303;0,019878311;7;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;2;109905;Hj. MARHAENY S.H.;5;P;KOTA MATARAM;1739;0,010465753;8;;;;;;0;0;0;;;;;;;;;0
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;6;12;PARTAI AMANAT NASIONAL;3;333333;TOTAL SUARA PARTAI;;;;166161;0,079019416;;;;;;;;;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;7;14;PARTAI DEMOKRAT;1;999999;SUARA PARTAI;;;;23588;0,143842425;;;;;;;0;0;0;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;7;14;PARTAI DEMOKRAT;2;111581;Dr. Ir. H. NANANG SAMODRA K.A. M.Sc.;1;L;KOTA ADM. JAKARTA TIMUR;60366;0,368119035;1;5;;;;;5;1;1;;;;;;;;;1
52;NUSA TENGGARA BARAT;7683;5202;NUSA TENGGARA BARAT II;7;14;PARTAI DEMOKRAT;2;111582;Sulhan S.T.;2;L;LOMBOK BARAT;50395;0,307314693;2;;;;;;0;0;0;;;;;;;;;1
